fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,date_of_survey,type_of_disaster,photos,photos_caption,photos_url,audio,audio_caption,audio_url,general_notes,assessment_type,assessment_type_other,building_address_sub_thoroughfare,building_address_thoroughfare,building_address_suite,building_address_locality,building_address_sub_admin_area,building_address_admin_area,building_address_postal_code,building_address_country,building_address_full,number_of_stories,year_built,attached_garage,building_use,building_use_other,roof_shape,roof_shape_other,roof_extent,roof_extent_other,roof_system,roof_system_other,roof_cover,roof_cover_other,primary_structural_wall_system,primary_structural_wall_system_other,building_envelope,building_envelope_other,other_details,elevated_living_space,elevation_height,windows_protected,pct_of_structure_visible,damage_source,damage_source_other,exterior_damage_rating,interior_damage,high_water_mark_above_grade_m,structure_usable,roof,structural_system,envelope,windows,entry_door_damage,garage_door_damage,patiofrench_door_damage,damage_notes,type_pi,material,material_other,diameterwidth_m,heightlength_m,damage_source_power,damage_source_power_other,damage_type_power_infra,damage_type_power_infra_other,bridge_use,material_bridge,material_bridge_other,length_or_span_bridge,lanes_bridge,damage_source_bridge,damage_source_bridge_other,damage_state_bridge,functional,material_dam,material_dam_other,length_or_span_dam,height_m_dam,thickness_dam,damage_state_dam,damage_source_dam,damage_source_dam_other,damage_type_geo,damage_type_geo_other,depth_geo,width_geo,hazard_type,hazard_type_other,hazard_units,hazard_units_other,hazard_intensity,qc_id,qc_code,qc_notes,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
a064aba9-c47c-40eb-8d3f-951fb59fd3c4,2019-10-15 23:05:31 UTC,2019-10-15 23:05:31 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:31 UTC,2019-10-15 23:05:31 UTC,1,1,"","",18.214745,-66.227156,POINT (-66.227156 18.214745),2017-11-18,Hurricane,"546c0cff-f0e8-43c3-bb67-a0071bc2f294,e4b7d1b3-9ac5-4943-a261-2275e6b81dfa,9683e405-eb41-4ede-8f72-af006456f9b4,1a4b1fc0-03d5-4aae-9502-0738db6cff47,4fbf2039-e7d0-4835-af6b-32c82040b842",",,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=546c0cff-f0e8-43c3-bb67-a0071bc2f294%2Ce4b7d1b3-9ac5-4943-a261-2275e6b81dfa%2C9683e405-eb41-4ede-8f72-af006456f9b4%2C1a4b1fc0-03d5-4aae-9502-0738db6cff47%2C4fbf2039-e7d0-4835-af6b-32c82040b842,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Informal),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"",Wind,"",1,9,"",1,10%,0%,0%,0%,0,-1,0,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photos not available
Building characteristics
Assigned building material
Damage levels 
Damage Rating ","","","","",""
ce506745-ef79-4921-9422-7b9fe09871c7,2019-10-15 23:05:31 UTC,2019-10-15 23:05:31 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:31 UTC,2019-10-15 23:05:31 UTC,1,2,"","",18.2144791223,-66.2269803509,POINT (-66.2269803509 18.2144791223),2017-11-18,Hurricane,"5e64917e-336e-4573-8567-308440b51471,1dae89fe-d7e4-450d-8b9c-b183152841a5,5c44a0c9-55bc-4b1a-a0ea-5e76d81b4e74",",,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=5e64917e-336e-4573-8567-308440b51471%2C1dae89fe-d7e4-450d-8b9c-b183152841a5%2C5c44a0c9-55bc-4b1a-a0ea-5e76d81b4e74,"","","","Top story timber, bottom RC",Building,"","","","","","","","","","",2,"",0,Multi-Family,"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",1,"",0,"",Wind,"",2,9,"",1,20%,0%,10%,0%,0,-1,0,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photos not available
Building characteristics
Assigned building material
Damage levels 
Damage Rating","","","","",""
b6e9c6a5-5023-4f58-b847-3f36e75852e8,2019-10-15 23:05:32 UTC,2019-10-15 23:05:32 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:32 UTC,2019-10-15 23:05:32 UTC,1,1,"","",18.214408,-66.228691,POINT (-66.228691 18.214408),2017-11-18,Hurricane,"cc741a66-b796-4aaf-8c86-07b2f4092a6c,a25ca399-7efa-4bc8-aae4-7b0a4c9177e9,8dbc8a9c-c489-4dc5-a7a6-5b5b4fe02a36,973b9e0d-918a-4b3a-9036-cbd641323b14,cbde22e4-00d7-4054-a26f-08309bc27db4",",,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=cc741a66-b796-4aaf-8c86-07b2f4092a6c%2Ca25ca399-7efa-4bc8-aae4-7b0a4c9177e9%2C8dbc8a9c-c489-4dc5-a7a6-5b5b4fe02a36%2C973b9e0d-918a-4b3a-9036-cbd641323b14%2Ccbde22e4-00d7-4054-a26f-08309bc27db4,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Custom),"",Flat,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"",Wind,"",1,9,"",1,10%,0%,0%,0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
Damage Rating ","","","","",""
a51a22f1-9102-4d1c-821e-ba059956db1a,2019-10-15 23:05:32 UTC,2019-10-15 23:05:32 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:32 UTC,2019-10-15 23:05:32 UTC,1,3,"","",18.184589,-66.277181,POINT (-66.277181 18.184589),2017-11-18,Hurricane,"6130cd4b-44a8-4814-8131-00f12bfc8161,007ade7a-1de4-4f15-93d6-1d2dbe85d9ef,d0310704-9519-42a7-a9d7-b81294f271b4",",,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=6130cd4b-44a8-4814-8131-00f12bfc8161%2C007ade7a-1de4-4f15-93d6-1d2dbe85d9ef%2Cd0310704-9519-42a7-a9d7-b81294f271b4,"","","",One of the buildings have damage roof,Building,"","","","","","","","","","",1,"",0,school,"",Unknown,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"",Wind,"",3,9,"",1,100%,0%,0%,0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photos not available
Building characteristics
Assigned building material
Damage levels 
Damage Rating 
","","","","",""
2df380aa-6dd5-430f-bee5-8101db233c8f,2019-10-15 23:05:33 UTC,2019-10-15 23:05:33 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:33 UTC,2019-10-15 23:05:33 UTC,1,3,"","",18.1766307708,-66.32301718,POINT (-66.32301718 18.1766307708),2017-11-18,Hurricane,b74cf28c-3793-45bf-9ec4-635339f8c0d4,"",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=b74cf28c-3793-45bf-9ec4-635339f8c0d4,"","","",Top story on wood,Building,"","","","","","","","","","",2,"",0,Multi-Family,"",Flat,"",Overhang (< 1m),"",Wood rafter and purlins,"",Standing Seam Metal,"",Wood Frame,"",Wood planks,"","",1,"",0,"",Wind,"",3,9,"",1,30%,20%,10%,20%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photos not available
Building characteristics
Assigned building material
Damage levels 
Damage Rating (minor to no damage)
","","","","",""
02b833d2-01e3-4dc2-9f95-1c80285ff32c,2019-10-15 23:05:33 UTC,2019-10-15 23:05:33 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:33 UTC,2019-10-15 23:05:33 UTC,1,2,"","",18.1767811243,-66.3368342444,POINT (-66.3368342444 18.1767811243),2017-11-18,Hurricane,4923de61-c35d-4819-8114-4312097ca54f,"",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=4923de61-c35d-4819-8114-4312097ca54f,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood sheathing,"","",0,"",0,"",Wind,"",2,9,"",1,50%,0%,0%,0%,0,-1,"",n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photos not available
Building characteristics
Assigned building material
Damage levels 
","","","","",""
2a7c995a-ff8e-44fe-91e1-bb9d9e594a84,2019-10-15 23:05:34 UTC,2019-10-15 23:05:34 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:34 UTC,2019-10-15 23:05:34 UTC,1,4,"","",18.11421,-66.159711,POINT (-66.159711 18.11421),2017-10-27,Hurricane,"38b2316a-aabc-4690-9064-9048238ba71d,2769bb1d-5593-4f0e-bd3b-105c6ee7d3f9,15447fb3-b194-4fc7-bc06-80c1d748d744,ad9f8241-3f0f-4031-bea1-e2fc2ef6bcda,36002850-6037-471f-a03b-552960dd2250,227cd148-7095-4915-bd9b-bf5f46c51043,6931369a-47b1-4b7d-8aa4-73d3341a7fd9,a0cdf49f-1e21-4dfb-ab10-c93ec6d56992",",,,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=38b2316a-aabc-4690-9064-9048238ba71d%2C2769bb1d-5593-4f0e-bd3b-105c6ee7d3f9%2C15447fb3-b194-4fc7-bc06-80c1d748d744%2Cad9f8241-3f0f-4031-bea1-e2fc2ef6bcda%2C36002850-6037-471f-a03b-552960dd2250%2C227cd148-7095-4915-bd9b-bf5f46c51043%2C6931369a-47b1-4b7d-8aa4-73d3341a7fd9%2Ca0cdf49f-1e21-4dfb-ab10-c93ec6d56992,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood planks,"","",0,"",0,"","Wind,Wind-driven rain","",4,9,"",0,80%,50%,50%,20%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Damage Rating (severe to destroyed)","","","","",""
7de65242-4042-4b9e-a1ab-dd7e3fd138e3,2019-10-15 23:05:35 UTC,2019-10-15 23:05:35 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:35 UTC,2019-10-15 23:05:35 UTC,1,4,"","",18.11382,-66.160006,POINT (-66.160006 18.11382),2017-10-27,Hurricane,"177cc123-d4ca-477b-8623-169e4e43220a,7b4cee3e-0c4a-4e2c-8a01-7cc8180dc858,940129c7-5c96-477d-b2eb-70d3f9ef2fd2,845c8e22-f0b1-4c1a-b165-047bf5fea4d8,f7245fad-1a12-4aa7-9954-763caa4da1e7,deee7486-02bf-4263-8db7-64e5dff49788,61a4da87-490c-4afa-bf1a-7714970ab2af,1a0f9b30-c8dc-46fd-ad0d-6143de272f46,3d7bb28c-9ef4-4e7f-ae26-2ced6a19dc37,56c755dc-a4f0-4091-8619-dcffe0add073,f52509c7-722f-4964-89db-b877241d44a8,5c324437-cfd9-4b81-a9c3-b6849a0c012d,71e214c7-31c1-4920-b54d-f8d0b74886a6,e65101c8-4e38-44d3-b54a-b4b37b91613d",",,,,,,,,,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=177cc123-d4ca-477b-8623-169e4e43220a%2C7b4cee3e-0c4a-4e2c-8a01-7cc8180dc858%2C940129c7-5c96-477d-b2eb-70d3f9ef2fd2%2C845c8e22-f0b1-4c1a-b165-047bf5fea4d8%2Cf7245fad-1a12-4aa7-9954-763caa4da1e7%2Cdeee7486-02bf-4263-8db7-64e5dff49788%2C61a4da87-490c-4afa-bf1a-7714970ab2af%2C1a0f9b30-c8dc-46fd-ad0d-6143de272f46%2C3d7bb28c-9ef4-4e7f-ae26-2ced6a19dc37%2C56c755dc-a4f0-4091-8619-dcffe0add073%2Cf52509c7-722f-4964-89db-b877241d44a8%2C5c324437-cfd9-4b81-a9c3-b6849a0c012d%2C71e214c7-31c1-4920-b54d-f8d0b74886a6%2Ce65101c8-4e38-44d3-b54a-b4b37b91613d,"","","","",Building,"","","","","","","","","","",1,1971,0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood planks,"","",0,"",0,"","Wind,Wind-driven rain","",4,3,"",0,100%,80%,80%,40%,1,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
","","","","",""
092c413b-a930-43ed-8aac-16ea3df129b0,2019-10-15 23:05:36 UTC,2019-10-15 23:05:36 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:36 UTC,2019-10-15 23:05:36 UTC,1,2,"","",18.074983,-66.147389,POINT (-66.147389 18.074983),2017-10-27,Hurricane,"f76ce376-67af-479d-8684-665fad1e7259,9c6a3d34-254f-4c57-84ef-9004e8b3963e,f80c093b-b3f0-4347-b5d6-d1661a0f8603,f21c36a3-d601-4d3c-b1be-98ee55444d0d,025a7ead-cbbf-437b-9a66-b70c94321fea",",,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=f76ce376-67af-479d-8684-665fad1e7259%2C9c6a3d34-254f-4c57-84ef-9004e8b3963e%2Cf80c093b-b3f0-4347-b5d6-d1661a0f8603%2Cf21c36a3-d601-4d3c-b1be-98ee55444d0d%2C025a7ead-cbbf-437b-9a66-b70c94321fea,"","","",More picture in Google drive ,Building,"","","","","","","","","","",1,"",0,Single-Family (Informal),"",Flat,"",Overhang (< 1m),"",RC Slab,"",N/A,"","RC MRF with infill,Wood Frame","",CMU infill,"",Windows damage,0,"",0,"",Wind,"",2,9,"",1,0%,0%,0%,20%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photos not available
Damage levels 

","","","","",""
9455c696-3205-439e-a282-bf67de8e02ff,2019-10-15 23:05:37 UTC,2019-10-15 23:05:37 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:37 UTC,2019-10-15 23:05:37 UTC,1,4,"","",18.074803,-66.147228,POINT (-66.147228 18.074803),2017-10-27,Hurricane,"88b70339-2229-4365-bd19-a70188b9959c,14d6efb2-f49d-4b42-a78a-a1be918388bc,f3146ae2-f988-4c85-9892-4683e12b6a5f,2c6f22fb-f92c-498c-8972-676834470890,ac51da8b-7320-4ad4-9f5e-60b127a2eee6,d5f9a884-1285-4272-97c6-e829b3cfa7fb,1ae70b80-715b-40b8-96a8-995d5cb44989",",,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=88b70339-2229-4365-bd19-a70188b9959c%2C14d6efb2-f49d-4b42-a78a-a1be918388bc%2Cf3146ae2-f988-4c85-9892-4683e12b6a5f%2C2c6f22fb-f92c-498c-8972-676834470890%2Cac51da8b-7320-4ad4-9f5e-60b127a2eee6%2Cd5f9a884-1285-4272-97c6-e829b3cfa7fb%2C1ae70b80-715b-40b8-96a8-995d5cb44989,"","","","",Building,"","","","","","","","","","",1,"",1,Single-Family (Informal),"",Flat,"",Overhang (< 1m),"",Wood rafter and purlins,"",Asphalt shingles,"",Wood Frame,"",Wood planks,"",House built on edge of the road in columns ,0,"",0,"","Wind,Wind-driven rain","",4,3,"",0,100%,40%,100%,100%,1,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photos not available
Damage levels 
Damage Rating (severe to destroyed)
","","","","",""
907ac245-de7b-4976-acea-1d1b20eb2fd6,2019-10-15 23:05:38 UTC,2019-10-15 23:05:38 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:38 UTC,2019-10-15 23:05:38 UTC,1,1,"","",18.439604,-66.176126,POINT (-66.176126 18.439604),2017-10-14,Hurricane,"e4aad90e-0bcb-48b0-85b7-eb18fd177925,9fc61d69-0bce-4aee-bd29-06d76f2691fa,eb32b1df-cdb6-44c6-909d-678184391e56,655a337b-eb07-4068-9c27-6c8f14970617,d0d4b857-51d3-4b71-9b5b-aee1b02649df,2b517351-137f-4f76-ba8d-a8fa69802f1b,67d146db-f650-4ead-81ce-2af4d28e718c,5ef0ebbb-11b6-4ec3-9dae-50841e0d5354,cb4333de-a437-4cc0-9514-73d39718a173,dc61fbcb-6d0d-47a5-8905-c50f3ccfc305",",,,,,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=e4aad90e-0bcb-48b0-85b7-eb18fd177925%2C9fc61d69-0bce-4aee-bd29-06d76f2691fa%2Ceb32b1df-cdb6-44c6-909d-678184391e56%2C655a337b-eb07-4068-9c27-6c8f14970617%2Cd0d4b857-51d3-4b71-9b5b-aee1b02649df%2C2b517351-137f-4f76-ba8d-a8fa69802f1b%2C67d146db-f650-4ead-81ce-2af4d28e718c%2C5ef0ebbb-11b6-4ec3-9dae-50841e0d5354%2Ccb4333de-a437-4cc0-9514-73d39718a173%2Cdc61fbcb-6d0d-47a5-8905-c50f3ccfc305,"","","",Open basketball court,Building,"","","","","","","","","","",1,"",0,Basketball Court,"",Gable,"",No overhang,"",Hot rolled steel,"",Standing Seam Metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"","Freshwater flood,Wind","",1,9,"",1,10%,0%,10%,0%,-1,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
","","","","",""
09ea99cd-418e-4df4-b647-499d1715649a,2019-10-15 23:05:39 UTC,2019-10-15 23:05:39 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:39 UTC,2019-10-15 23:05:39 UTC,1,2,"","",18.444703,-66.17589,POINT (-66.17589 18.444703),2017-10-14,Hurricane,"f7da9f52-5649-4a37-91d9-1a4b2f4746c5,7422206f-1159-48dc-ac1c-33b13ab5f509,8d0888d8-6f23-4c80-8d43-92d4f9691191,3dc6d165-cad0-4fba-a51f-159e4af085ec,df872da8-fe1b-4ec9-b560-00c4c92d62ad,c0b3ce9e-4891-47b7-9466-6b24a9132226",",,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=f7da9f52-5649-4a37-91d9-1a4b2f4746c5%2C7422206f-1159-48dc-ac1c-33b13ab5f509%2C8d0888d8-6f23-4c80-8d43-92d4f9691191%2C3dc6d165-cad0-4fba-a51f-159e4af085ec%2Cdf872da8-fe1b-4ec9-b560-00c4c92d62ad%2Cc0b3ce9e-4891-47b7-9466-6b24a9132226,"","","","",Building,"","","","","","","","","","",1,"","",Commercial,"",Flat,"",No overhang,"",Hot rolled steel,"",Standing Seam Metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",1,"",Wind,"",2,9,"",0,40%,0%,"",0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
","","","","",""
5e8de604-8e8f-4068-84ff-6a60cc15c164,2019-10-15 23:05:39 UTC,2019-10-15 23:05:39 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:39 UTC,2019-10-15 23:05:39 UTC,1,4,"","",18.456603,-66.182365,POINT (-66.182365 18.456603),2017-10-14,Hurricane,"defdc493-b211-4fc6-8a14-86d3f3f990dd,c28a9ff8-353d-45bb-bd0f-6ccbfabe7e7b,0eeb353c-e21d-453e-8a74-36df36f5adfc,528903b7-b668-403c-8df9-e3adc50cf16b,2f086786-1ed0-4f42-babb-b47eae3ba03c,4bce1eb9-9d6f-4335-b256-cbfcfcbb4004,7c65c8b7-06d5-4645-9a68-c3ae02e860df,f2de54a0-2250-49d3-b5f9-1e82211c77bb,21fc6bf0-3166-4aba-9fec-31ffae617943,1fe9946d-5b33-4641-8200-ac4dcf7828a9,0ff4f999-6d4a-4d2d-8178-d9ead81f89b1,7e5683ed-261a-4cd2-83af-bf0cd7bd0dfd",",,,,,,,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=defdc493-b211-4fc6-8a14-86d3f3f990dd%2Cc28a9ff8-353d-45bb-bd0f-6ccbfabe7e7b%2C0eeb353c-e21d-453e-8a74-36df36f5adfc%2C528903b7-b668-403c-8df9-e3adc50cf16b%2C2f086786-1ed0-4f42-babb-b47eae3ba03c%2C4bce1eb9-9d6f-4335-b256-cbfcfcbb4004%2C7c65c8b7-06d5-4645-9a68-c3ae02e860df%2Cf2de54a0-2250-49d3-b5f9-1e82211c77bb%2C21fc6bf0-3166-4aba-9fec-31ffae617943%2C1fe9946d-5b33-4641-8200-ac4dcf7828a9%2C0ff4f999-6d4a-4d2d-8178-d9ead81f89b1%2C7e5683ed-261a-4cd2-83af-bf0cd7bd0dfd,"","","",Hotel/ Restaurant ,Building,"","","","","","","","","","",2,"",0,Commercial,"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood planks,"","",0,"",0,"",Wind,"",4,3,"",0,50%,50%,50%,50%,1,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
","","","","",""
8bfc4233-92dd-4e43-b10b-2e4b575d8b4b,2019-10-15 23:05:41 UTC,2019-10-15 23:05:41 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:41 UTC,2019-10-15 23:05:41 UTC,1,3,"","",18.463035,-66.142816,POINT (-66.142816 18.463035),2017-10-14,Hurricane,"bbc2792f-2d78-4aa2-8eb3-bc459ee9752e,ba1299b8-1e61-4263-ae9b-27bd843e6781,d7b5f2e3-afad-4652-8413-976115bf9859,b2b67a64-f81c-4030-8dc7-63471dee3180,560b5f82-8858-4c69-853f-8ea285bd8669,2d2b6aae-0a12-444e-ac6e-7e54c65bd9bf,df35117d-a76e-4b15-ab94-91059a40f93a",",,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=bbc2792f-2d78-4aa2-8eb3-bc459ee9752e%2Cba1299b8-1e61-4263-ae9b-27bd843e6781%2Cd7b5f2e3-afad-4652-8413-976115bf9859%2Cb2b67a64-f81c-4030-8dc7-63471dee3180%2C560b5f82-8858-4c69-853f-8ea285bd8669%2C2d2b6aae-0a12-444e-ac6e-7e54c65bd9bf%2Cdf35117d-a76e-4b15-ab94-91059a40f93a,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Custom),"",Hip,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"",Wind,"",3,9,"",0,100%,0%,50%,0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
","","","","",""
9083868f-ed5f-415b-bf68-495530a05a53,2019-10-15 23:05:41 UTC,2019-10-15 23:05:41 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:41 UTC,2019-10-15 23:05:41 UTC,1,1,"","",18.46292,-66.142633,POINT (-66.142633 18.46292),2017-10-14,Hurricane,"d7608030-9b07-417d-b98b-9867c07f909a,ccc5aeaa-cfe5-422f-b61f-5ce2f4574be1,c856dc32-e761-41ca-8e4b-16a9fc825c38,6a551490-7ab5-4889-ac7c-7d3d1797baab,80961d52-eade-49e1-ad83-9526e36c2104,61ddee39-b283-48b2-9d45-e60b6b278fec,3636af72-98ba-4c6e-a8c9-5f1f36dbf271",",,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=d7608030-9b07-417d-b98b-9867c07f909a%2Cccc5aeaa-cfe5-422f-b61f-5ce2f4574be1%2Cc856dc32-e761-41ca-8e4b-16a9fc825c38%2C6a551490-7ab5-4889-ac7c-7d3d1797baab%2C80961d52-eade-49e1-ad83-9526e36c2104%2C61ddee39-b283-48b2-9d45-e60b6b278fec%2C3636af72-98ba-4c6e-a8c9-5f1f36dbf271,"","","","",Building,"","","","","","","","","","",1,"",0,Commercial,"",Flat,"",Overhang (< 1m),"",Wood rafter and purlins,"",N/A,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"",Wind,"",1,9,"",1,10%,0%,0%,0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
","","","","",""
50d95912-04d4-48f2-a440-5d42a3bb70fe,2019-10-15 23:05:42 UTC,2019-10-15 23:05:42 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:05:42 UTC,2019-10-15 23:05:42 UTC,1,1,"","",18.465093,-66.138709,POINT (-66.138709 18.465093),2017-10-14,Hurricane,"abe31f7f-1d17-40ee-aec9-cd8141f0b04c,1602d869-5b2f-4317-9f24-2f8252b6f490,a6a3f744-bf8f-47ad-9030-f09a08ba5026,c8262266-c859-421d-b6fb-89c6c1649dc5,b011f037-2316-46fe-bbab-e0c473e99207,bbf700b3-e75a-4ec9-8abe-b5b0d049ddac,36e3ea97-098e-437c-a661-bc866021b200,12ce1f93-cc32-4a1a-8c44-c169ff6bce3f",",,,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=abe31f7f-1d17-40ee-aec9-cd8141f0b04c%2C1602d869-5b2f-4317-9f24-2f8252b6f490%2Ca6a3f744-bf8f-47ad-9030-f09a08ba5026%2Cc8262266-c859-421d-b6fb-89c6c1649dc5%2Cb011f037-2316-46fe-bbab-e0c473e99207%2Cbbf700b3-e75a-4ec9-8abe-b5b0d049ddac%2C36e3ea97-098e-437c-a661-bc866021b200%2C12ce1f93-cc32-4a1a-8c44-c169ff6bce3f,"","","","",Building,"","","","","","","","","","",2,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",1,"",0,"",Wind,"",1,9,"",1,10%,0%,0%,0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
","","","","",""
